timestep,time,Tesla Model 3_0,Tesla Model 3_1,Tesla Model 3_2,Tesla Model 3_3,Tesla Model 3_4,Tesla Model 3_5,Tesla Model 3_6,Tesla Model 3_7,Tesla Model 3_8,Tesla Model 3_9
418,2024-06-21 08:30:00,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273
419,2024-06-21 08:45:00,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091
420,2024-06-21 09:00:00,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546
421,2024-06-21 09:15:00,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182
422,2024-06-21 09:30:00,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819
423,2024-06-21 09:45:00,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455
424,2024-06-21 10:00:00,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091
425,2024-06-21 10:15:00,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728
426,2024-06-21 10:30:00,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364
427,2024-06-21 10:45:00,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
428,2024-06-21 11:00:00,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637
429,2024-06-21 11:15:00,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273
430,2024-06-21 11:30:00,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091
431,2024-06-21 11:45:00,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546
432,2024-06-21 12:00:00,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182
433,2024-06-21 12:15:00,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819
434,2024-06-21 12:30:00,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455
435,2024-06-21 12:45:00,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091
436,2024-06-21 13:00:00,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
437,2024-06-21 13:15:00,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364
438,2024-06-21 13:30:00,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
439,2024-06-21 13:45:00,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637
440,2024-06-21 14:00:00,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273
441,2024-06-21 14:15:00,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909
442,2024-06-21 14:30:00,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546
443,2024-06-21 14:45:00,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182
444,2024-06-21 15:00:00,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187
445,2024-06-21 15:15:00,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455
446,2024-06-21 15:30:00,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091
447,2024-06-21 15:45:00,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275
448,2024-06-21 16:00:00,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364
449,2024-06-21 16:15:00,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004
450,2024-06-21 16:30:00,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637
451,2024-06-21 16:45:00,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273
452,2024-06-21 17:00:00,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093
453,2024-06-21 17:15:00,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546
454,2024-06-21 17:30:00,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182
455,2024-06-21 17:45:00,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187
456,2024-06-21 18:00:00,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546
457,2024-06-21 18:15:00,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091
458,2024-06-21 18:30:00,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275
459,2024-06-21 18:45:00,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364
460,2024-06-21 19:00:00,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
461,2024-06-21 19:15:00,0.3096153846153847,0.3096153846153842,0.3096153846153846,0.3096153846153846,0.3096153846153846,0.3096153846153846,0.3096153846153845,0.3096153846153845,0.3096153846153845,0.3096153846153845
462,2024-06-21 19:30:00,0.3192307692307693,0.3192307692307682,0.3192307692307692,0.3192307692307691,0.3192307692307691,0.3192307692307691,0.3192307692307691,0.3192307692307689,0.319230769230769,0.3192307692307691
463,2024-06-21 19:45:00,0.32884615384615395,0.3288461538461527,0.3288461538461537,0.3288461538461537,0.3288461538461537,0.3288461538461537,0.32884615384615357,0.32884615384615334,0.3288461538461534,0.32884615384615357
464,2024-06-21 20:00:00,0.3384615384615386,0.3384615384615367,0.33846153846153815,0.33846153846153815,0.33846153846153826,0.33846153846153815,0.3384615384615378,0.3384615384615379,0.338461538461538,0.33846153846153815
465,2024-06-21 20:15:00,0.34807692307692323,0.3480769230769204,0.3480769230769228,0.3480769230769227,0.34807692307692284,0.3480769230769227,0.34807692307692223,0.3480769230769224,0.34807692307692256,0.3480769230769225
466,2024-06-21 20:30:00,0.35769230769230786,0.35769230769230437,0.3576923076923073,0.35769230769230714,0.3576923076923074,0.35769230769230714,0.35769230769230664,0.35769230769230703,0.35769230769230703,0.357692307692307
467,2024-06-21 20:45:00,0.3673076923076925,0.3673076923076889,0.3673076923076917,0.3673076923076915,0.367307692307692,0.3673076923076917,0.3673076923076911,0.3673076923076915,0.3673076923076915,0.36730769230769145
468,2024-06-21 21:00:00,0.37692307692307714,0.37692307692307286,0.37692307692307625,0.376923076923076,0.37692307692307647,0.3769230769230762,0.3769230769230756,0.376923076923076,0.376923076923076,0.3769230769230759
469,2024-06-21 21:15:00,0.3865384615384618,0.38653846153845683,0.3865384615384608,0.38653846153846055,0.38653846153846094,0.3865384615384608,0.38653846153846017,0.3865384615384606,0.3865384615384605,0.3865384615384605
470,2024-06-21 21:30:00,0.3961538461538464,0.39615384615384086,0.39615384615384525,0.39615384615384514,0.3961538461538444,0.39615384615384536,0.39615384615384475,0.3961538461538452,0.39615384615384497,0.39615384615384497
471,2024-06-21 21:45:00,0.40576923076923105,0.4057692307692249,0.4057692307692297,0.4057692307692297,0.405769230769229,0.4057692307692298,0.4057692307692293,0.40576923076922966,0.40576923076922944,0.4057692307692296
472,2024-06-21 22:00:00,0.4153846153846157,0.4153846153846096,0.41538461538461396,0.4153846153846142,0.4153846153846136,0.4153846153846144,0.4153846153846138,0.41538461538461424,0.4153846153846139,0.41538461538461413
473,2024-06-21 22:15:00,0.42500000000000027,0.42499999999999344,0.4249999999999986,0.4249999999999988,0.42499999999999816,0.424999999999999,0.4249999999999984,0.4249999999999988,0.4249999999999985,0.4249999999999987
474,2024-06-21 22:30:00,0.43461538461538485,0.43461538461537746,0.4346153846153831,0.43461538461538307,0.4346153846153828,0.4346153846153835,0.434615384615383,0.43461538461538335,0.43461538461538224,0.43461538461538324
475,2024-06-21 22:45:00,0.4442307692307695,0.44423076923076155,0.4442307692307677,0.4442307692307677,0.44423076923076743,0.44423076923076804,0.4442307692307676,0.4442307692307676,0.4442307692307669,0.44423076923076776
476,2024-06-21 23:00:00,0.4538461538461541,0.4538461538461463,0.453846153846149,0.45384615384615234,0.45384615384615207,0.4538461538461526,0.45384615384615223,0.4538461538461522,0.45384615384615146,0.4538461538461523
477,2024-06-21 23:15:00,0.4634615384615387,0.4634615384615303,0.46346153846153365,0.4634615384615369,0.4634615384615359,0.46346153846153715,0.4634615384615368,0.4634615384615368,0.46346153846153604,0.4634615384615368
478,2024-06-21 23:30:00,0.4730769230769233,0.4730769230769113,0.47307692307691834,0.4730769230769175,0.4730769230769206,0.47307692307692173,0.47307692307692145,0.4730769230769214,0.4730769230769206,0.4730769230769214
479,2024-06-21 23:45:00,0.4826923076923079,0.4826923076922961,0.48269230769230304,0.48269230769230065,0.48269230769230526,0.48269230769230625,0.48269230769230603,0.48269230769230276,0.4826923076923053,0.482692307692306
480,2024-06-22 00:00:00,0.49230769230769256,0.492307692307681,0.4923076923076876,0.49230769230768545,0.49230769230768967,0.49230769230769084,0.49230769230769067,0.49230769230768745,0.49230769230768995,0.4923076923076906
481,2024-06-22 00:15:00,0.5019230769230771,0.5019230769230623,0.5019230769230721,0.5019230769230703,0.5019230769230743,0.5019230769230753,0.5019230769230753,0.5019230769230718,0.5019230769230745,0.5019230769230753
482,2024-06-22 00:30:00,0.5115384615384617,0.511538461538447,0.5115384615384568,0.511538461538455,0.5115384615384587,0.5115384615384599,0.5115384615384598,0.5115384615384565,0.511538461538459,0.5115384615384586
483,2024-06-22 00:45:00,0.5211538461538463,0.5211538461538286,0.5211538461538415,0.5211538461538396,0.5211538461538434,0.5211538461538445,0.5211538461538444,0.5211538461538412,0.5211538461538435,0.5211538461538433
484,2024-06-22 01:00:00,0.5307692307692309,0.5307692307692136,0.5307692307692262,0.5307692307692243,0.5307692307692281,0.5307692307692292,0.530769230769229,0.5307692307692259,0.530769230769228,0.530769230769228
485,2024-06-22 01:15:00,0.5403846153846155,0.5403846153845981,0.5403846153846109,0.540384615384609,0.5403846153846128,0.5403846153846139,0.5403846153846136,0.5403846153846106,0.5403846153846126,0.5403846153846127
486,2024-06-22 01:30:00,0.55,0.5499999999999818,0.5499999999999957,0.5499999999999937,0.5499999999999975,0.5499999999999985,0.5499999999999982,0.5499999999999953,0.5499999999999972,0.5499999999999974
487,2024-06-22 01:45:00,0.5596153846153846,0.5596153846153665,0.5596153846153804,0.5596153846153784,0.5596153846153822,0.5596153846153832,0.5596153846153827,0.55961538461538,0.5596153846153817,0.559615384615382
488,2024-06-22 02:00:00,0.5692307692307692,0.56923076923075,0.5692307692307651,0.5692307692307631,0.5692307692307667,0.5692307692307679,0.5692307692307673,0.5692307692307647,0.5692307692307663,0.5692307692307667
489,2024-06-22 02:15:00,0.5788461538461538,0.5788461538461354,0.5788461538461498,0.5788461538461479,0.5788461538461512,0.5788461538461511,0.5788461538461519,0.5788461538461495,0.5788461538461509,0.5788461538461513
490,2024-06-22 02:30:00,0.5884615384615384,0.5884615384615202,0.5884615384615345,0.5884615384615327,0.5884615384615358,0.5884615384615358,0.5884615384615366,0.588461538461534,0.5884615384615355,0.588461538461536
491,2024-06-22 02:45:00,0.598076923076923,0.598076923076905,0.5980769230769192,0.5980769230769175,0.5980769230769204,0.5980769230769205,0.5980769230769213,0.5980769230769187,0.5980769230769203,0.5980769230769205
492,2024-06-22 03:00:00,0.6076923076923075,0.6076923076922903,0.607692307692304,0.6076923076923023,0.607692307692305,0.6076923076923052,0.607692307692306,0.6076923076923035,0.6076923076923051,0.607692307692305
493,2024-06-22 03:15:00,0.6173076923076921,0.6173076923076756,0.6173076923076888,0.6173076923076868,0.6173076923076896,0.6173076923076899,0.6173076923076907,0.6173076923076883,0.6173076923076898,0.6173076923076897
494,2024-06-22 03:30:00,0.6269230769230767,0.6269230769230609,0.6269230769230736,0.6269230769230716,0.6269230769230743,0.6269230769230745,0.6269230769230754,0.6269230769230731,0.6269230769230745,0.6269230769230745
495,2024-06-22 03:45:00,0.6365384615384613,0.6365384615384463,0.6365384615384583,0.6365384615384565,0.6365384615384589,0.6365384615384592,0.6365384615384599,0.6365384615384578,0.6365384615384593,0.6365384615384592
496,2024-06-22 04:00:00,0.6461538461538459,0.6461538461538316,0.6461538461538431,0.6461538461538413,0.6461538461538436,0.6461538461538439,0.6461538461538445,0.6461538461538426,0.6461538461538441,0.6461538461538437
497,2024-06-22 04:15:00,0.6557692307692304,0.6557692307692158,0.6557692307692279,0.6557692307692261,0.6557692307692284,0.6557692307692284,0.6557692307692291,0.6557692307692274,0.6557692307692289,0.6557692307692283
498,2024-06-22 04:30:00,0.6653846153846151,0.6653846153846013,0.6653846153846127,0.665384615384611,0.6653846153846132,0.6653846153846131,0.6653846153846137,0.6653846153846121,0.6653846153846136,0.6653846153846131
499,2024-06-22 04:45:00,0.6749999999999998,0.6749999999999866,0.6749999999999975,0.6749999999999958,0.674999999999998,0.6749999999999977,0.6749999999999983,0.6749999999999969,0.6749999999999983,0.6749999999999979
500,2024-06-22 05:00:00,0.6846153846153844,0.6846153846153723,0.6846153846153822,0.6846153846153807,0.6846153846153825,0.6846153846153824,0.6846153846153828,0.6846153846153817,0.6846153846153831,0.6846153846153825
501,2024-06-22 05:15:00,0.694230769230769,0.6942307692307578,0.6942307692307669,0.6942307692307657,0.6942307692307673,0.6942307692307671,0.6942307692307675,0.6942307692307664,0.6942307692307678,0.6942307692307673
502,2024-06-22 05:30:00,0.7038461538461537,0.7038461538461434,0.7038461538461516,0.7038461538461505,0.7038461538461521,0.7038461538461518,0.7038461538461523,0.7038461538461511,0.7038461538461523,0.7038461538461521
503,2024-06-22 05:45:00,0.7134615384615384,0.7134615384615289,0.7134615384615363,0.7134615384615354,0.7134615384615369,0.7134615384615365,0.7134615384615371,0.7134615384615359,0.713461538461537,0.7134615384615368
504,2024-06-22 06:00:00,0.723076923076923,0.7230769230769146,0.7230769230769211,0.7230769230769203,0.7230769230769215,0.7230769230769212,0.723076923076922,0.7230769230769207,0.7230769230769217,0.7230769230769215
505,2024-06-22 06:15:00,0.7326923076923075,0.7326923076923001,0.7326923076923059,0.7326923076923051,0.7326923076923063,0.7326923076923059,0.7326923076923066,0.7326923076923056,0.7326923076923065,0.7326923076923062
506,2024-06-22 06:30:00,0.7423076923076922,0.7423076923076857,0.7423076923076908,0.74230769230769,0.742307692307691,0.7423076923076908,0.7423076923076913,0.7423076923076904,0.7423076923076913,0.7423076923076909
507,2024-06-22 06:45:00,0.7519230769230769,0.7519230769230713,0.7519230769230757,0.7519230769230749,0.7519230769230757,0.7519230769230757,0.751923076923076,0.7519230769230753,0.7519230769230761,0.7519230769230756
508,2024-06-22 07:00:00,0.7615384615384615,0.7615384615384571,0.7615384615384605,0.7615384615384598,0.7615384615384606,0.7615384615384605,0.7615384615384607,0.7615384615384602,0.7615384615384609,0.7615384615384604
509,2024-06-22 07:15:00,0.7711538461538461,0.7711538461538427,0.7711538461538454,0.7711538461538447,0.7711538461538454,0.7711538461538454,0.7711538461538454,0.7711538461538451,0.7711538461538457,0.7711538461538452
510,2024-06-22 07:30:00,0.7807692307692308,0.7807692307692284,0.7807692307692302,0.7807692307692298,0.7807692307692302,0.7807692307692302,0.7807692307692302,0.78076923076923,0.7807692307692304,0.78076923076923
511,2024-06-22 07:45:00,0.7903846153846155,0.7903846153846141,0.7903846153846151,0.7903846153846149,0.7903846153846151,0.7903846153846151,0.7903846153846151,0.790384615384615,0.7903846153846152,0.790384615384615
512,2024-06-22 08:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
513,2024-06-22 08:15:00,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637
514,2024-06-22 08:30:00,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273
515,2024-06-22 08:45:00,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091
516,2024-06-22 09:00:00,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546
517,2024-06-22 09:15:00,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182
518,2024-06-22 09:30:00,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819
519,2024-06-22 09:45:00,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455
520,2024-06-22 10:00:00,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091
521,2024-06-22 10:15:00,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728
522,2024-06-22 10:30:00,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364
523,2024-06-22 10:45:00,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
524,2024-06-22 11:00:00,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637
525,2024-06-22 11:15:00,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273
526,2024-06-22 11:30:00,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091
527,2024-06-22 11:45:00,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546
528,2024-06-22 12:00:00,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182
529,2024-06-22 12:15:00,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819
530,2024-06-22 12:30:00,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455
531,2024-06-22 12:45:00,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091
532,2024-06-22 13:00:00,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
533,2024-06-22 13:15:00,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364
534,2024-06-22 13:30:00,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
535,2024-06-22 13:45:00,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637
536,2024-06-22 14:00:00,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273
537,2024-06-22 14:15:00,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909
538,2024-06-22 14:30:00,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546
539,2024-06-22 14:45:00,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182
540,2024-06-22 15:00:00,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187
541,2024-06-22 15:15:00,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455
542,2024-06-22 15:30:00,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091
543,2024-06-22 15:45:00,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275
544,2024-06-22 16:00:00,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364
545,2024-06-22 16:15:00,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004
546,2024-06-22 16:30:00,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637
547,2024-06-22 16:45:00,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273
548,2024-06-22 17:00:00,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093
549,2024-06-22 17:15:00,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546
550,2024-06-22 17:30:00,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182
551,2024-06-22 17:45:00,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187
552,2024-06-22 18:00:00,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546
